Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling ,latitude,longitude,year_month
2023-11-09,Ede,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2435m,Nee,,€ 326.74,52.07168255,5.745510631034939,2023-11
2023-11-08,Ede,Gelderland,Scha(a)p(en),2.0,,,,2,wolf,GW2435m,Nee,,€ 411.83,52.07168255,5.745510631034939,2023-11
2023-11-07,Elsloo,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,GW3813m,Nee,,€ 513.46,50.9503183,5.7711166,2023-11
2023-11-07,Nijkerk,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 201.68,52.21485365,5.478146323965094,2023-11
2023-11-07,Kallenkote,Overijssel,Scha(a)p(en),5.0,1.0,2.0,1.0,6,wolf,GW3152m,Nee,,"€ 1,693.60",52.7965731,6.1740658,2023-11
2023-11-07,Uffelte,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,gemixt profiel,Nee,,€ 270.03,52.7908929,6.2815178,2023-11
2023-11-07,Angerlo,Gelderland,Scha(a)p(en),,2.0,,,0,wolf,GW3645m,Nee,,€ 783.04,51.995328,6.137023,2023-11
2023-11-07,Ede,Gelderland,Scha(a)p(en),2.0,,,1.0,3,wolf,GW2435m,Nee,,€ 805.26,52.07168255,5.745510631034939,2023-11
2023-11-06,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,,,,2,wolf,GW3812m,Nee,,€ 573.63,52.9384572,6.1301707,2023-11
2023-11-06,Elsloo,Fryslân,Scha(a)p(en),2.0,,,3.0,5,wolf,GW2090f,Nee,,"€ 1,385.45",50.9503183,5.7711166,2023-11
2023-11-05,Elsloo,Fryslân,Scha(a)p(en),,,,2.0,2,wolf,GW3152m,Nee,,€ 579.01,50.9503183,5.7711166,2023-11
2023-11-05,Ermelo,Gelderland,Geit(en),,,,1.0,1,wolf,GW2668f,Nee,,€ 233.13,52.2858356,5.654938589920705,2023-11
2023-11-04,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,,,3.0,5,wolf,GW3812m,Nee,,"€ 1,369.06",52.9384572,6.1301707,2023-11
2023-11-03,Langbroek,Utrecht,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 185.03,52.0112919,5.3259739,2023-11
2023-11-03,Elsloo,Fryslân,Scha(a)p(en),2.0,,1.0,,2,wolf,GW2397m; GW3815f,Nee,,"€ 1,269.71",50.9503183,5.7711166,2023-11
2023-11-03,Marum,Groningen,Scha(a)p(en),1.0,,,,1,vermoedelijk wolf,onbekend,Nee,,€ 175.03,53.1442439,6.2647308,2023-11
2023-11-03,Elsloo,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,GW3812m,Nee,,€ 270.03,50.9503183,5.7711166,2023-11
2023-11-03,Odoorn,Drenthe,Scha(a)p(en),3.0,,,2.0,5,wolf,gemixt profiel,Nee,,"€ 2,991.79",52.8516104,6.84635,2023-11
2023-11-03,Elsloo,Fryslân,Scha(a)p(en),4.0,,,,4,wolf,GW2090f,Nee,,€ 995.43,50.9503183,5.7711166,2023-11
2023-11-03,Vinkega,Fryslân,Scha(a)p(en),1.0,2.0,,1.0,2,vermoedelijk wolf,onbekend,Nee,, € -   ,52.8719582,6.1137183,2023-11
2023-11-02,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,1.0,,1.0,3,wolf,GW3813m,Nee,,"€ 1,020.47",52.9384572,6.1301707,2023-11
2023-11-01,Oldeberkoop,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 220.03,52.9384572,6.1301707,2023-11
2023-11-01,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,,,,2,wolf,GW3152m,"Ja, maar",afrastering lag gedeeltelijk scheef,"€ 1,928.63",52.9384572,6.1301707,2023-11
2023-11-01,Heerde,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2666f,Nee,,€ 295.03,52.4056303,6.0413984003658525,2023-11
2023-11-01,Appelscha,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 319.44,52.9524178,6.3441136,2023-11
2023-10-31,Woudenberg,Utrecht,Scha(a)p(en),3.0,4.0,,,3,wolf,GW3425m,Nee,,"€ 1,657.18",52.0805478,5.4134327,2023-10
2023-10-31,Elsloo,Fryslân,Scha(a)p(en),2.0,1.0,,,2,wolf,GW3152m,Nee,,€ 711.68,50.9503183,5.7711166,2023-10
2023-10-31,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,2.0,,,2,wolf,onbekend,Nee,,€ 562.86,52.9384572,6.1301707,2023-10
2023-10-30,Oldeberkoop,Fryslân,Scha(a)p(en),4.0,,,2.0,6,wolf,GW3152m,Nee,,"€ 1,329.29",52.9384572,6.1301707,2023-10
2023-10-29,Boschoord,Drenthe,Scha(a)p(en),7.0,4.0,,,7,wolf,GW3152m,Ja,,"€ 2,045.86",52.8989883,6.2273919,2023-10
2023-10-29,Vledder,Drenthe,Scha(a)p(en),1.0,2.0,,,1,wolf,GW3152m,Nee,,€ 254.34,52.8574791,6.2101824,2023-10
2023-10-29,Elp,Drenthe,Koe(ien),1.0,,,,1,wolf,gemixt profiel,Nee,,€ 650.00,52.8820781,6.6432482,2023-10
2023-10-27,Oosterwolde,Fryslân,Scha(a)p(en),11.0,2.0,,2.0,13,wolf,GW3152m,Nee,,"€ 3,305.19",52.9892251,6.2908202,2023-10
2023-10-25,Noordwolde,Fryslân,Scha(a)p(en),2.0,,,,2,wolf,GW3152m,Nee,,€ 781.86,52.8909993,6.1391286,2023-10
2023-10-25,Veenhuizen,Drenthe,Scha(a)p(en),1.0,,4.0,,1,wolf,onbekend,Nee,,€ 990.03,53.0332173,6.3963672,2023-10
2023-10-23,Sint Anthonis,Noord-Brabant,Scha(a)p(en),4.0,4.0,,,4,wolf,GW3810f,Nee,,"€ 1,513.81",51.626921,5.8816763,2023-10
2023-10-22,Langbroek,Utrecht,Scha(a)p(en),3.0,,,,3,wolf,GW3425m?,Nee,,€ 753.63,52.0112919,5.3259739,2023-10
2023-10-21,Elspeet,Gelderland,Scha(a)p(en),1.0,1.0,,,1,wolf,GW2668f,Nee,,€ 533.01,52.2910649,5.7884632,2023-10
2023-10-20,Uddel,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 199.84,52.2593938,5.7840992,2023-10
2023-10-19,Hoog Soeren,Gelderland,Scha(a)p(en),2.0,,,,2,wolf,GW3155m,Ja,,€ 431.83,52.2185009,5.8732642,2023-10
2023-10-19,Wapserveen,Drenthe,Pink(en),2.0,,,,2,wolf,GW3152m; gemixt profiel,Nee,,"€ 1,696.42",52.8252174,6.2158906,2023-10
2023-10-19,Ermelo,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 230.03,52.2858356,5.654938589920705,2023-10
2023-10-18,Otterlo,Gelderland,Scha(a)p(en),2.0,,,,2,wolf,onbekend,Nee,,  ,52.1015221,5.7720779,2023-10
2023-10-17,Weiteveen,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 243.44,52.6721857,6.9910891,2023-10
2023-10-17,Emst,Gelderland,Scha(a)p(en),5.0,1.0,,,5,wolf,GW998f,Nee,,"€ 1,266.59",52.3182269,5.9759134,2023-10
2023-10-17,Zwartemeer,Drenthe,Scha(a)p(en),4.0,8.0,1.0,1.0,5,wolf,GW3647f,Nee,,"€ 2,067.19",52.7224507,7.0425992,2023-10
2023-10-17,Uddel,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 251.66,52.2593938,5.7840992,2023-10
2023-10-16,Klazienaveen,Drenthe,Geit(en),,,,1.0,1,wolf,GW3647f,Nee,,€ 263.79,52.725393,6.9852072,2023-10
2023-10-15,Weiteveen,Drenthe,Scha(a)p(en),3.0,1.0,,,3,wolf,GW3647f,Nee,,"€ 1,083.53",52.6721857,6.9910891,2023-10
2023-10-12,Ermelo,Gelderland,Geit(en),1.0,,,1.0,2,wolf,GW2668f,Nee,,€ 267.31,52.2858356,5.654938589920705,2023-10
2023-10-07,Uddel,Gelderland,Scha(a)p(en),1.0,,,2.0,3,wolf,GW2668f,Nee,,€ 938.95,52.2593938,5.7840992,2023-10
2023-10-05,Elsloo,Fryslân,Scha(a)p(en),2.0,,,2.0,4,wolf,GW2090f,Nee,,€ 994.66,50.9503183,5.7711166,2023-10
2023-10-04,Elsloo,Fryslân,Scha(a)p(en),2.0,,,,2,wolf,GW2090f,Nee,,€ 633.63,50.9503183,5.7711166,2023-10
2023-10-04,Makkinga,Fryslân,Scha(a)p(en),,,,2.0,2,wolf,GW2090f?,Nee,,€ 585.86,52.9805873,6.2173595,2023-10
2023-10-04,Uddel,Gelderland,Scha(a)p(en),2.0,,,1.0,3,wolf,GW2668f,Nee,,€ 690.06,52.2593938,5.7840992,2023-10
2023-10-03,Smilde,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 270.03,52.9509174,6.4510463,2023-10
2023-09-30,Wapserveen,Drenthe,Scha(a)p(en),,,,1.0,1,wolf,GW2090f,Ja,,€ 331.80,52.8252174,6.2158906,2023-09
2023-09-30,Woudenberg,Utrecht,Scha(a)p(en),5.0,2.0,,3.0,8,wolf,GW3425m,Nee,,"€ 1,649.30",52.0805478,5.4134327,2023-09
2023-09-27,Veenhuizen,Drenthe,Scha(a)p(en),6.0,4.0,,1.0,7,wolf,GW3152m?,Nee,,"€ 2,824.46",53.0332173,6.3963672,2023-09
2023-09-27,Oldeberkoop,Fryslân,Scha(a)p(en),1.0,2.0,,,1,wolf,GW2090f,Nee,,€ 390.78,52.9384572,6.1301707,2023-09
2023-09-27,Elspeet,Gelderland,Scha(a)p(en),1.0,,,1.0,2,wolf,GW2668f,Nee,,€ 546.69,52.2910649,5.7884632,2023-09
2023-09-25,Coevorden,Drenthe,Paard(en),,1.0,,,0,wolf,onbekend,Nee,, € -   ,52.6612281,6.7407359,2023-09
2023-09-24,Elspeet,Gelderland,Scha(a)p(en),1.0,1.0,,,1,wolf,GW2668f,Nee,,€ 213.24,52.2910649,5.7884632,2023-09
2023-09-24,Elspeet,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW893m,Nee,,€ 254.34,52.2910649,5.7884632,2023-09
2023-09-24,Elspeet,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 270.03,52.2910649,5.7884632,2023-09
2023-09-24,Epe,Gelderland,Scha(a)p(en),1.0,,,,1,vermoedelijk wolf,onbekend,Nee,,€ 254.34,52.3270371,5.963194502074892,2023-09
2023-09-23,Appelscha,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 230.03,52.9524178,6.3441136,2023-09
2023-09-23,Uddel,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f?,Nee,,€ 199.84,52.2593938,5.7840992,2023-09
2023-09-22,Vledder,Drenthe,Scha(a)p(en),3.0,,,2.0,5,wolf,GW2090f; GW3152m; gemixt profiel,Nee,,"€ 1,402.07",52.8574791,6.2101824,2023-09
2023-09-22,Uddel,Gelderland,Scha(a)p(en),4.0,1.0,,2.0,6,wolf,GW893m; gemixt profiel,Nee,,"€ 1,619.98",52.2593938,5.7840992,2023-09
2023-09-21,Emst,Gelderland,Scha(a)p(en),1.0,1.0,,,1,wolf,GW3238m,Nee,,€ 634.47,52.3182269,5.9759134,2023-09
2023-09-21,Emst,Gelderland,Scha(a)p(en),2.0,2.0,,,2,wolf,GW893m,Nee,,€ 770.13,52.3182269,5.9759134,2023-09
2023-09-21,Emst,Gelderland,Scha(a)p(en),2.0,,,3.0,5,wolf,GW893m; GW998f; gemixt profiel,Nee,,"€ 1,185.02",52.3182269,5.9759134,2023-09
2023-09-20,Oldeberkoop,Fryslân,Scha(a)p(en),2.0,4.0,,1.0,3,wolf,GW2397m; gemixt profiel,Nee,,€ 881.03,52.9384572,6.1301707,2023-09
2023-09-19,Boijl,Fryslân,Scha(a)p(en),3.0,,,2.0,5,wolf,GW3152m,Nee,,"€ 1,037.37",52.9095907,6.1999729,2023-09
2023-09-19,Ermelo,Gelderland,Scha(a)p(en),2.0,1.0,,,2,wolf,GW2668f,Nee,,€ 862.17,52.2858356,5.654938589920705,2023-09
2023-09-18,Emst,Gelderland,Scha(a)p(en),3.0,,,,3,wolf,GW3238m,Nee,,€ 483.63,52.3182269,5.9759134,2023-09
2023-09-18,Uddel,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 254.34,52.2593938,5.7840992,2023-09
2023-09-18,Emst,Gelderland,Scha(a)p(en),6.0,1.0,,3.0,9,wolf,GW3155m; gemixt profiel,Nee,,"€ 1,677.89",52.3182269,5.9759134,2023-09
2023-09-17,Ravenswoud,Fryslân,Scha(a)p(en),2.0,,,5.0,7,wolf,GW2090f,Nee,,"€ 2,783.32",52.9645683,6.3799002,2023-09
2023-09-17,Emst,Gelderland,Scha(a)p(en),,5.0,,,0,wolf,GW893m; GW3238m,Nee,,"€ 1,889.71",52.3182269,5.9759134,2023-09
2023-09-16,Hilversum,Noord-Holland,Schotse Hooglander,1.0,,,,1,wolf,GW3237m,Nee,,€ 698.68,52.2241375,5.1719396,2023-09
2023-09-16,Uddel,Gelderland,Scha(a)p(en),2.0,,,,2,wolf,onbekend,Nee,,€ 431.83,52.2593938,5.7840992,2023-09
2023-09-15,Langbroek,Utrecht,Scha(a)p(en),3.0,,,,3,vermoedelijk wolf,onbekend,Nee,,€ 633.63,52.0112919,5.3259739,2023-09
2023-09-14,Schalkwijk,Utrecht,Scha(a)p(en),3.0,2.0,,,3,wolf,GW3425m,Nee,,€ 553.63,51.9931917,5.1907825,2023-09
2023-09-14,Elspeet,Gelderland,Pony('s),1.0,,,,1,wolf,GW2668f,Nee,,€ 261.67,52.2910649,5.7884632,2023-09
2023-09-14,Kallenkote,Overijssel,Scha(a)p(en),1.0,0.0,0.0,1.0,2,vermoedelijk wolf,onbekend,Nee,,€ 730.92,52.7965731,6.1740658,2023-09
2023-09-14,Epe,Gelderland,Scha(a)p(en),7.0,,1.0,1.0,8,wolf,GW893m; gemixt profiel,Nee,,"€ 1,855.69",52.3270371,5.963194502074892,2023-09
2023-09-14,Uddel,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 254.34,52.2593938,5.7840992,2023-09
2023-09-14,Uddel,Gelderland,Scha(a)p(en),1.0,,,1.0,2,wolf,GW2668f,Nee,,€ 529.63,52.2593938,5.7840992,2023-09
2023-09-13,Vledder,Drenthe,Scha(a)p(en),3.0,,,,3,wolf,GW2090f; GW2397m; gemixt profiel,Nee,,"€ 1,235.43",52.8574791,6.2101824,2023-09
2023-09-13,Ermelo,Gelderland,Scha(a)p(en),1.0,,,1.0,2,wolf,GW2668f,Nee,,€ 666.97,52.2858356,5.654938589920705,2023-09
2023-09-13,Schoonloo,Drenthe,Pink(en),1.0,,,,1,wolf,gemixt profiel,Nee,,€ 928.58,52.9053531,6.7016543,2023-09
2023-09-12,Dwingeloo,Drenthe,Scha(a)p(en),2.0,1.0,,,2,wolf,GW2397m,Nee,,"€ 1,093.73",52.8333073,6.3669053,2023-09
2023-09-12,Follega,Fryslân,Scha(a)p(en),1.0,4.0,,,1,wolf,onbekend,Nee,,"€ 1,234.37",52.88459415,5.720320774614152,2023-09
2023-09-12,Ermelo,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 180.03,52.2858356,5.654938589920705,2023-09
2023-09-11,Elspeet,Gelderland,Scha(a)p(en),2.0,,,3.0,5,wolf,GW2668f,Nee,,"€ 1,180.75",52.2910649,5.7884632,2023-09
2023-09-11,Kallenkote,Overijssel,Scha(a)p(en),3.0,1.0,0.0,0.0,3,wolf,GW2397m,Nee,,€ 753.63,52.7965731,6.1740658,2023-09
2023-09-10,Langbroek,Utrecht,Scha(a)p(en),1.0,,,,1,wolf,GW3425m,Nee,,€ 230.03,52.0112919,5.3259739,2023-09
2023-09-10,Wittelte,Drenthe,Pink(en),,,,1.0,1,wolf,GW3152m,Nee,,€ 975.57,52.8267818,6.297915941704707,2023-09
2023-09-09,Driebergen-Rijsenburg,Utrecht,Scha(a)p(en),9.0,1.0,1.0,2.0,11,wolf,onbekend,Nee,,"€ 2,275.23",52.0522872,5.2834752,2023-09
2023-09-09,Vledder,Drenthe,Scha(a)p(en),3.0,1.0,,3.0,6,wolf,GW3152m,Nee,,"€ 1,725.47",52.8574791,6.2101824,2023-09
2023-09-08,Elspeet,Gelderland,Scha(a)p(en),4.0,,,,4,wolf,GW3238m?; gemixt profiel,Nee,,€ 694.69,52.2910649,5.7884632,2023-09
2023-09-06,Wittelte,Drenthe,Koe(ien),,,,1.0,1,wolf,GW3152m,Nee,,"€ 1,977.34",52.8267818,6.297915941704707,2023-09
2023-09-06,Elspeet,Gelderland,Scha(a)p(en),2.0,1.0,,,2,wolf,GW2668f,Nee,,€ 750.24,52.2910649,5.7884632,2023-09
2023-09-06,Dwingeloo,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 205.03,52.8333073,6.3669053,2023-09
2023-09-05,Oldeberkoop,Fryslân,Scha(a)p(en),1.0,,4.0,,1,wolf,GW3152m,Nee,,€ 790.03,52.9384572,6.1301707,2023-09
2023-09-05,Driebergen-Rijsenburg,Utrecht,Scha(a)p(en),9.0,4.0,9.0,,9,wolf,GW3237m,Nee,,"€ 2,199.83",52.0522872,5.2834752,2023-09
2023-09-05,Elspeet,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 254.34,52.2910649,5.7884632,2023-09
2023-09-05,Elspeet,Gelderland,Scha(a)p(en),1.0,,,,1,wolf,GW2668f,Nee,,€ 230.03,52.2910649,5.7884632,2023-09
2023-09-05,Elspeet,Gelderland,Scha(a)p(en),1.0,2.0,,,1,wolf,GW2668f,Nee,,€ 254.33,52.2910649,5.7884632,2023-09
2023-09-04,Darp,Drenthe,Scha(a)p(en),2.0,,,5.0,7,wolf,GW2090f; GW2397m?,"Ja, maar",Afrastering op twee plekken beschadigd. Eén paal geheel los.,"€ 2,257.20",52.7751894,6.2041078,2023-09
2023-09-03,Doldersum,Drenthe,Scha(a)p(en),13.0,,,,13,wolf,GW3152m,Nee,,"€ 2,601.63",52.8853046,6.2459153,2023-09
2023-09-03,Kallenkote,Overijssel,Scha(a)p(en),3.0,,,1.0,4,wolf,GW2397m; GW3152m; gemixt profiel,Nee,,"€ 1,057.15",52.7965731,6.1740658,2023-09
2023-09-03,Kallenkote,Overijssel,Scha(a)p(en),3.0,0.0,2.0,1.0,4,wolf,GW2397m,Nee,,"€ 1,537.20",52.7965731,6.1740658,2023-09
2023-09-03,Ermelo,Gelderland,Scha(a)p(en),1.0,,,2.0,3,wolf,GW2668f,Nee,,€ 578.59,52.2858356,5.654938589920705,2023-09
2023-09-02,Boijl,Fryslân,Minipaard,1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,"€ 1,351.67",52.9095907,6.1999729,2023-09
2023-09-01,Uddel,Gelderland,Scha(a)p(en),2.0,1.0,0.0,0.0,2,vermoedelijk wolf,onbekend,Nee,,€ 411.83,52.2593938,5.7840992,2023-09
2023-09-01,Ermelo,Gelderland,Scha(a)p(en),4.0,0.0,0.0,2.0,6,wolf,GW2668f,Nee,,"€ 1,066.38",52.2858356,5.654938589920705,2023-09
2023-08-31,Elspeet,Gelderland,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW2668f,Nee,,€ 575.64,52.2910649,5.7884632,2023-08
2023-08-30,Kallenkote,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW3541m,Nee,,€ 511.83,52.7965731,6.1740658,2023-08
2023-08-30,Appelscha,Fryslân,Scha(a)p(en),3.0,5.0,0.0,6.0,9,wolf,GW3152m,Nee,,"€ 1,801.33",52.9524178,6.3441136,2023-08
2023-08-30,Wapserveen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW2397m,Nee,,€ 772.72,52.8252174,6.2158906,2023-08
2023-08-29,Ermelo,Gelderland,Scha(a)p(en),0.0,1.0,0.0,3.0,3,wolf,GW2668f?,Nee,,"€ 1,386.92",52.2858356,5.654938589920705,2023-08
2023-08-28,Elspeet,Gelderland,Scha(a)p(en),2.0,1.0,0.0,1.0,3,wolf,GW2668f,Nee,,€ 856.65,52.2910649,5.7884632,2023-08
2023-08-28,Witteveen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 179.41,52.8142057,6.6609481,2023-08
2023-08-28,Emst,Gelderland,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW998f,Nee,,€ 502.05,52.3182269,5.9759134,2023-08
2023-08-27,Elspeet,Gelderland,Scha(a)p(en),2.0,2.0,0.0,3.0,5,wolf,GW2668f?,Nee,,"€ 1,253.02",52.2910649,5.7884632,2023-08
2023-08-26,Elsloo,Fryslân,Scha(a)p(en),1.0,1.0,2.0,1.0,2,wolf,GW3152m,Nee,,€ 955.52,50.9503183,5.7711166,2023-08
2023-08-26,Uddel,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW893m; gemixt profiel,Nee,,€ 199.84,52.2593938,5.7840992,2023-08
2023-08-25,Uddel,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 199.84,52.2593938,5.7840992,2023-08
2023-08-25,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2090f,Nee,,€ 540.10,50.9503183,5.7711166,2023-08
2023-08-23,Appelscha,Fryslân,Scha(a)p(en),4.0,0.0,0.0,2.0,6,wolf,GW2397m,Nee,,"€ 1,252.31",52.9524178,6.3441136,2023-08
2023-08-22,Appelscha,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 230.03,52.9524178,6.3441136,2023-08
2023-08-22,Ermelo,Gelderland,Scha(a)p(en),1.0,3.0,0.0,0.0,1,wolf,GW2668f?,Nee,,€ 626.75,52.2858356,5.654938589920705,2023-08
2023-08-19,Boijl,Fryslân,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 180.03,52.9095907,6.1999729,2023-08
2023-08-17,Fochteloo,Fryslân,Scha(a)p(en),1.0,2.0,,4.0,5,wolf,GW2397m; gemixt profiel,Nee,,"€ 1,556.90",52.993346,6.3346246,2023-08
2023-08-16,Ermelo,Gelderland,Scha(a)p(en),4.0,,,1.0,5,wolf,GW2668f,Nee,,"€ 1,078.28",52.2858356,5.654938589920705,2023-08
2023-08-15,Jubbega,Fryslân,Koe(ien),1.0,,,,1,wolf,GW3152m,Nee,,"€ 1,448.68",53.0033704,6.1220155,2023-08
2023-08-15,Ermelo,Gelderland,Scha(a)p(en),5.0,2.0,,3.0,8,wolf,GW2668f,Nee,,"€ 1,690.49",52.2858356,5.654938589920705,2023-08
2023-08-14,Kallenkote,Overijssel,Scha(a)p(en),2.0,0.0,1.0,0.0,2,wolf,onbekend,Nee,,€ 631.83,52.7965731,6.1740658,2023-08
2023-08-13,Vledder,Drenthe,Scha(a)p(en),1.0,,,1.0,2,wolf,GW2397m,Nee,,€ 587.52,52.8574791,6.2101824,2023-08
2023-08-12,Appelscha,Fryslân,Scha(a)p(en),2.0,,1.0,,2,wolf,GW2397m,Nee,,€ 511.83,52.9524178,6.3441136,2023-08
2023-08-10,Ermelo,Gelderland,Scha(a)p(en),2.0,2.0,1.0,,2,wolf,GW2668f,Nee,,€ 952.45,52.2858356,5.654938589920705,2023-08
2023-08-09,Kallenkote,Overijssel,Scha(a)p(en),8.0,0.0,0.0,8.0,16,wolf,GW2397m; GW3152m,Nee,,"€ 4,337.18",52.7965731,6.1740658,2023-08
2023-08-07,Peize,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 435.03,53.148934,6.4933571,2023-08
2023-08-07,Noordwolde,Fryslân,Scha(a)p(en),2.0,1.0,,,2,wolf,GW2090f,Nee,,€ 425.46,52.8909993,6.1391286,2023-08
2023-08-07,Elsloo,Fryslân,Scha(a)p(en),,,,2.0,2,wolf,GW2397m,Nee,,€ 585.61,50.9503183,5.7711166,2023-08
2023-08-04,Vledderveen,Drenthe,Koe(ien),1.0,,,,1,wolf,onbekend,Nee,,€ 848.68,52.8768553,6.1880842,2023-08
2023-08-04,Dwingeloo,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 230.03,52.8333073,6.3669053,2023-08
2023-08-03,Dwingeloo,Drenthe,Scha(a)p(en),2.0,,,,2,wolf,GW2397m,Nee,,€ 431.83,52.8333073,6.3669053,2023-08
2023-08-03,Boijl,Fryslân,Pony('s),1.0,,,,1,wolf,onbekend,Nee,,€ 588.67,52.9095907,6.1999729,2023-08
2023-08-01,Elp,Drenthe,Veulen,,,,1.0,1,vermoedelijk wolf,onbekend,Nee,,"€ 5,684.02",52.8820781,6.6432482,2023-08
2023-07-31,Wittelte,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,GW2397m,Nee,,€ 230.03,52.8267818,6.297915941704707,2023-07
2023-07-28,Appelscha,Fryslân,Scha(a)p(en); Geit(en),1.0,1.0,,,1,wolf,GW2397m,Nee,,€ 426.87,52.9524178,6.3441136,2023-07
2023-07-25,Wateren,Drenthe,Scha(a)p(en),2.0,,,3.0,5,wolf,GW2397m,Nee,,"€ 1,982.57",52.9061348,6.2889409,2023-07
2023-07-25,Boijl,Fryslân,Scha(a)p(en),2.0,1.0,,,2,wolf,onbekend,Nee,,€ 474.51,52.9095907,6.1999729,2023-07
2023-07-18,Eesveen,Overijssel,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,onbekend,Nee,,"€ 1,056.96",52.824671,6.1418966,2023-07
2023-07-17,Wapserveen,Drenthe,Scha(a)p(en),5.0,6.0,,,5,wolf,onbekend,"Ja, maar",Gat aan de onderkant van 30 cm,"€ 1,638.93",52.8252174,6.2158906,2023-07
2023-07-16,Wittelte,Drenthe,Scha(a)p(en),4.0,3.0,,,4,wolf,GW2397m; GW3152m,Nee,,€ 612.35,52.8267818,6.297915941704707,2023-07
2023-07-13,Vledder,Drenthe,Scha(a)p(en),4.0,,,,4,wolf,GW2090f,Nee,,"€ 1,241.87",52.8574791,6.2101824,2023-07
2023-07-09,Heeze,Noord-Brabant,Scha(a)p(en),1.0,,,,1,wolf,GW1625m,Ja,,€ 180.03,51.3832098,5.5715902,2023-07
2023-07-09,Wapse,Drenthe,Scha(a)p(en); Geit(en),1.0,1.0,,2.0,3,wolf,GW3151m,Ja,,"€ 1,112.09",52.8592652,6.2669921,2023-07
2023-07-08,Dwingeloo,Drenthe,Scha(a)p(en),1.0,,,,1,wolf,onbekend,Nee,,€ 230.03,52.8333073,6.3669053,2023-07
2023-07-04,Doldersum,Drenthe,Scha(a)p(en),7.0,1.0,,,7,wolf,GW2397m,Nee,,"€ 1,242.63",52.8853046,6.2459153,2023-07
2023-07-03,Elsloo,Fryslân,Scha(a)p(en),1.0,2.0,1.0,2.0,3,wolf,GW2397m; GW3151m,Nee,,€ 905.82,50.9503183,5.7711166,2023-07
2023-06-29,Zeijen,Drenthe,Scha(a)p(en),7.0,4.0,,5.0,12,wolf,GW3152m?,Nee,,"€ 3,110.34",53.0495004,6.5459547,2023-06
