year_month,latitude,longitude,slachtoffers_per_maand,cumulative_slachtoffers,animation_month
2022-04,52.8853046,6.2459153,3,10,2024-02
2022-04,52.8952284,6.4984931,7,7,2024-02
2022-04,52.9078223,6.9331992,10,10,2024-02
2022-04,52.9095907,6.1999729,18,25,2024-02
2022-04,52.9459295,7.1505197,2,3,2024-02
2022-04,52.9805873,6.2173595,7,26,2024-02
2022-04,53.0426712,6.697949,20,20,2024-02
2022-04,53.2425196,0.1657754,2,5,2024-02
2022-04,53.2820672,6.7849065,1,1,2024-02
2022-05,21.10284835,86.34425428777675,5,5,2024-02
2022-05,51.3832098,5.5715902,1,39,2024-02
2022-05,51.4899045,5.8961579,3,4,2024-02
2022-05,52.2185102,6.1468559,3,3,2024-02
2022-05,52.717366,6.8466596,1,1,2024-02
2022-05,52.93331795,6.598514489095756,16,16,2024-02
2022-05,52.9588643,6.1904235,10,12,2024-02
2022-05,52.9805873,6.2173595,6,32,2024-02
2022-05,53.0011891,6.6861383,1,10,2024-02
2022-06,52.7869627,5.8403637,2,2,2024-02
2022-06,52.8252174,6.2158906,10,19,2024-02
2022-06,52.8516104,6.84635,8,8,2024-02
2022-06,52.8574791,6.2101824,12,30,2024-02
2022-06,52.936205,6.6727367,11,27,2024-02
2022-06,52.9638473,6.0848079,1,2,2024-02
2022-07,50.2200638,6.699584,11,11,2024-02
2022-07,50.9503183,5.7711166,1,15,2024-02
2022-07,51.3029105,5.5726245,1,3,2024-02
2022-07,51.3121159,5.6158604,2,7,2024-02
2022-07,51.3832098,5.5715902,3,42,2024-02
2022-07,52.0038435,6.5194467,2,2,2024-02
2022-07,52.21485365,5.478146323965094,3,4,2024-02
2022-07,52.39046275,6.451511548705841,1,1,2024-02
2022-07,52.4548041,6.6199584,4,4,2024-02
2022-07,52.7282834,6.6338274,25,25,2024-02
2022-07,52.7671253,6.6066512,6,7,2024-02
2022-07,52.7869627,5.8403637,10,12,2024-02
2022-07,52.8333073,6.3669053,6,16,2024-02
2022-07,52.8853046,6.2459153,21,31,2024-02
2022-08,51.2918913,5.74814642346813,1,19,2024-02
2022-08,51.3029105,5.5726245,1,4,2024-02
2022-08,51.3832098,5.5715902,5,47,2024-02
2022-08,51.8022028,5.7540042,2,2,2024-02
2022-08,51.984257,5.9108573,4,4,2024-02
2022-08,52.21485365,5.478146323965094,1,5,2024-02
2022-08,52.2546727,5.9632909,1,1,2024-02
2022-08,52.2593938,5.7840992,3,3,2024-02
2022-08,52.2910649,5.7884632,8,9,2024-02
2022-08,52.4086697,6.6148049,2,2,2024-02
2022-08,52.4548041,6.6199584,5,9,2024-02
2022-08,52.5089759,6.0943765,2,2,2024-02
2022-08,52.6156731,6.1861398,2,5,2024-02
2022-08,52.7671253,6.6066512,5,12,2024-02
2022-08,52.7869627,5.8403637,2,14,2024-02
2022-08,52.7920296,6.5401445,1,1,2024-02
2022-08,52.7965731,6.1740658,17,17,2024-02
2022-08,52.8035998,6.6166025,2,2,2024-02
2022-08,52.8148592,6.5163531,11,12,2024-02
2022-08,52.8252174,6.2158906,13,32,2024-02
2022-08,52.8267818,6.297915941704707,11,11,2024-02
2022-08,52.8333073,6.3669053,21,37,2024-02
2022-08,52.8574791,6.2101824,1,31,2024-02
2022-08,52.9095907,6.1999729,15,40,2024-02
2022-08,52.936205,6.6727367,3,30,2024-02
2022-09,50.7955431,5.7649963,1,1,2024-02
2022-09,51.3029105,5.5726245,1,5,2024-02
2022-09,51.3484037,5.5518897,5,7,2024-02
2022-09,52.2910649,5.7884632,1,10,2024-02
2022-09,52.746133,5.8540037,2,2,2024-02
2022-09,52.7482183,6.500869,8,8,2024-02
2022-09,52.7826906,6.3335645,1,1,2024-02
2022-09,52.7878608,6.380415464145301,3,11,2024-02
2022-09,52.7908929,6.2815178,2,2,2024-02
2022-09,52.7920296,6.5401445,1,2,2024-02
2022-09,52.8148592,6.5163531,1,13,2024-02
2022-09,52.8170719,6.5822123,1,1,2024-02
2022-09,52.8267818,6.297915941704707,3,14,2024-02
2022-09,52.8333073,6.3669053,6,43,2024-02
2022-09,52.8546576,6.3182659,1,3,2024-02
2022-09,52.8610999,6.5124319,3,8,2024-02
2022-09,52.8735,6.58768,1,19,2024-02
2022-09,52.8820781,6.6432482,10,16,2024-02
2022-09,52.9061348,6.2889409,5,7,2024-02
2022-09,52.93331795,6.598514489095756,1,17,2024-02
2022-09,52.936205,6.6727367,5,35,2024-02
2022-09,52.9384572,6.1301707,5,13,2024-02
2022-09,52.9805873,6.2173595,1,33,2024-02
2022-10,51.23558295,5.705079711646853,1,2,2024-02
2022-10,51.3832098,5.5715902,1,48,2024-02
2022-10,51.7243615,5.9499476,1,1,2024-02
2022-10,51.99168495,5.791692252659134,3,3,2024-02
2022-10,52.0056717,5.7923944,12,12,2024-02
2022-10,52.1316634,5.75085,4,4,2024-02
2022-10,52.2910649,5.7884632,17,27,2024-02
2022-10,52.3182269,5.9759134,5,26,2024-02
2022-10,52.355868,5.6760734,11,11,2024-02
2022-10,52.4039627,6.774441654037701,1,1,2024-02
2022-10,52.4086697,6.6148049,5,7,2024-02
2022-10,52.6276515,6.554592,2,3,2024-02
2022-10,52.6957431,6.6110453,1,1,2024-02
2022-10,52.736545,6.4524098,1,1,2024-02
2022-10,52.772368,6.8031287,3,3,2024-02
2022-10,52.7755373,6.7475163,6,16,2024-02
2022-10,52.7924847,6.425301478174332,1,1,2024-02
2022-10,52.7931962,6.7979352,1,1,2024-02
2022-10,52.8148592,6.5163531,1,14,2024-02
2022-10,52.8267818,6.297915941704707,1,15,2024-02
2022-10,52.8333073,6.3669053,3,46,2024-02
2022-10,52.8574791,6.2101824,1,32,2024-02
2022-10,52.936205,6.6727367,5,40,2024-02
2022-10,52.9533222,6.6030439,0,4,2024-02
2022-10,52.9637274,6.2793695,4,7,2024-02
2022-11,51.4193964,5.6813387,1,23,2024-02
2022-11,51.6598038,5.0319484,12,12,2024-02
2022-11,51.6705258,5.0252983,2,2,2024-02
2022-11,51.7488717,5.2251819,3,3,2024-02
2022-11,51.7871821,5.2363614,2,2,2024-02
2022-11,51.8000907,5.2057359,1,1,2024-02
2022-11,51.885759,5.1762105,6,6,2024-02
2022-11,51.96802135,6.737872334611222,1,1,2024-02
2022-11,52.0056717,5.7923944,3,15,2024-02
2022-11,52.0864617,5.6190737,1,1,2024-02
2022-11,52.1592697,5.9637625,1,3,2024-02
2022-11,52.2374112,6.086274343475191,3,3,2024-02
2022-11,52.3607721,5.7205644,1,1,2024-02
2022-11,52.8333073,6.3669053,3,49,2024-02
2022-11,52.8610999,6.5124319,10,18,2024-02
2022-12,35.6689767,-101.3919481,11,11,2024-02
2022-12,50.9503183,5.7711166,2,17,2024-02
2022-12,51.3121159,5.6158604,7,14,2024-02
2022-12,51.3832098,5.5715902,1,49,2024-02
2022-12,51.38632235,5.688884477579495,6,25,2024-02
2022-12,51.388689,5.9178418,1,5,2024-02
2022-12,51.4193964,5.6813387,1,24,2024-02
2022-12,51.5354124,6.1388583,30,30,2024-02
2022-12,51.6494766,6.1065773,2,2,2024-02
2022-12,51.8507873,5.6656081,1,1,2024-02
2022-12,51.8864729,5.9265463,1,1,2024-02
2022-12,51.984257,5.9108573,4,8,2024-02
2022-12,52.7905619,7.2400267,1,1,2024-02
2022-12,52.7908929,6.2815178,1,3,2024-02
2022-12,52.8735,6.58768,7,26,2024-02
2022-12,52.8766648,6.784304473347159,1,1,2024-02
2022-12,52.9053531,6.7016543,1,1,2024-02
2022-12,52.93331795,6.598514489095756,3,20,2024-02
2022-12,52.936205,6.6727367,27,67,2024-02
2022-12,52.9524178,6.3441136,7,10,2024-02
2022-12,52.9805873,6.2173595,8,41,2024-02
2022-12,52.9892251,6.2908202,2,2,2024-02
2022-12,53.2190652,6.5680077,3,3,2024-02
2022-12,53.2820672,6.7849065,1,2,2024-02
2023-01,50.90470915,5.735207828646779,2,2,2024-02
2023-01,50.9171887,5.8838254,3,3,2024-02
2023-01,51.2918913,5.74814642346813,4,23,2024-02
2023-01,51.38632235,5.688884477579495,6,31,2024-02
2023-01,52.000487,5.4600535,1,1,2024-02
2023-01,52.17158905,6.083926864345637,6,6,2024-02
2023-01,52.3270371,5.963194502074892,1,17,2024-02
2023-01,52.6446874,6.5533434,1,2,2024-02
2023-01,52.7965731,6.1740658,9,26,2024-02
2023-01,52.8252174,6.2158906,18,50,2024-02
2023-01,52.8333073,6.3669053,13,62,2024-02
2023-01,52.8369612,6.1671817,15,23,2024-02
2023-01,52.8372932,7.0384353,2,2,2024-02
2023-01,52.8574791,6.2101824,7,39,2024-02
2023-01,52.8610999,6.5124319,1,19,2024-02
2023-01,52.9095907,6.1999729,29,69,2024-02
2023-01,52.9108132,6.1529275,1,1,2024-02
2023-01,52.93331795,6.598514489095756,8,28,2024-02
2023-01,52.936205,6.6727367,2,69,2024-02
2023-01,52.9524178,6.3441136,34,44,2024-02
2023-01,52.9782974,6.6029983644362735,3,3,2024-02
2023-01,52.9805873,6.2173595,4,45,2024-02
2023-01,53.0332173,6.3963672,3,6,2024-02
2023-01,53.0918625,6.4464547,1,1,2024-02
2023-01,53.1607509,6.3260329,1,1,2024-02
2023-02,51.2851283,5.5562736,1,1,2024-02
2023-02,51.2918913,5.74814642346813,6,29,2024-02
2023-02,51.38632235,5.688884477579495,5,36,2024-02
2023-02,51.4193964,5.6813387,8,32,2024-02
2023-02,51.4618953,5.1371625,4,8,2024-02
2023-02,52.1032685,6.6511683,1,1,2024-02
2023-02,52.1592697,5.9637625,1,4,2024-02
2023-02,52.3182269,5.9759134,3,29,2024-02
2023-02,52.7965731,6.1740658,10,36,2024-02
2023-02,52.8252174,6.2158906,1,51,2024-02
2023-02,52.8333073,6.3669053,26,88,2024-02
2023-02,52.8592652,6.2669921,2,35,2024-02
2023-02,52.8853046,6.2459153,4,35,2024-02
2023-02,52.9095907,6.1999729,1,70,2024-02
2023-02,52.9524178,6.3441136,11,55,2024-02
2023-02,52.9637274,6.2793695,14,21,2024-02
2023-02,53.0033704,6.1220155,2,4,2024-02
2023-03,51.2261401,5.8831207,3,3,2024-02
2023-03,51.2918913,5.74814642346813,6,35,2024-02
2023-03,51.3121159,5.6158604,2,16,2024-02
2023-03,52.0056717,5.7923944,18,33,2024-02
2023-03,52.0864617,5.6190737,8,9,2024-02
2023-03,52.087683,6.4493595,1,5,2024-02
2023-03,52.1618915,5.9877177,2,2,2024-02
2023-03,52.16212075,6.775353827101859,4,4,2024-02
2023-03,52.17158905,6.083926864345637,3,9,2024-02
2023-03,52.6642696,6.8847692,3,3,2024-02
2023-03,52.8252174,6.2158906,4,55,2024-02
2023-03,52.8333073,6.3669053,9,97,2024-02
2023-03,52.8574791,6.2101824,1,40,2024-02
2023-03,52.8853046,6.2459153,1,36,2024-02
2023-03,52.9524178,6.3441136,5,60,2024-02
2023-03,52.9588643,6.1904235,11,23,2024-02
2023-03,52.9637274,6.2793695,16,37,2024-02
2023-03,52.9805873,6.2173595,1,46,2024-02
2023-03,53.0033704,6.1220155,2,6,2024-02
2023-04,51.4899045,5.8961579,5,9,2024-02
2023-04,51.8905258,6.0367585,1,1,2024-02
2023-04,51.9260391,5.6374111,5,5,2024-02
2023-04,52.1392401,6.5255713,8,8,2024-02
2023-04,52.1592697,5.9637625,1,5,2024-02
2023-04,52.1618915,5.9877177,1,3,2024-02
2023-04,52.24253135,5.216243996233833,1,1,2024-02
2023-04,52.39046275,6.451511548705841,1,2,2024-02
2023-04,52.4767117,6.061913261141655,1,2,2024-02
2023-04,52.5994353,6.3929761,0,1,2024-02
2023-04,52.8252174,6.2158906,1,56,2024-02
2023-04,52.8431902,6.6588981,6,10,2024-02
2023-04,52.8516104,6.84635,1,9,2024-02
2023-04,52.8592652,6.2669921,1,36,2024-02
2023-04,52.936205,6.6727367,2,71,2024-02
2023-04,52.9448924,6.809605638795507,1,1,2024-02
2023-04,52.9524178,6.3441136,4,64,2024-02
2023-04,52.9760223,6.4814495,7,7,2024-02
2023-05,51.38632235,5.688884477579495,3,39,2024-02
2023-05,52.7216745,6.2459797,7,14,2024-02
2023-05,52.7826906,6.3335645,1,2,2024-02
2023-05,52.7878608,6.380415464145301,2,13,2024-02
2023-05,52.8252174,6.2158906,4,60,2024-02
2023-05,52.8431902,6.6588981,1,11,2024-02
2023-05,52.8820781,6.6432482,1,17,2024-02
2023-05,52.9095907,6.1999729,5,75,2024-02
2023-05,52.9207884,6.5416331,10,38,2024-02
2023-05,52.9524178,6.3441136,18,82,2024-02
2023-05,53.0960498,6.5457518,5,5,2024-02
2023-06,50.9503183,5.7711166,2,19,2024-02
2023-06,51.3484037,5.5518897,2,9,2024-02
2023-06,52.0522872,5.2834752,6,6,2024-02
2023-06,52.1141703,5.852781487264155,3,3,2024-02
2023-06,52.3607721,5.7205644,1,2,2024-02
2023-06,52.7908929,6.2815178,2,5,2024-02
2023-06,52.8252174,6.2158906,4,64,2024-02
2023-06,52.8820781,6.6432482,1,18,2024-02
2023-06,52.9524178,6.3441136,5,87,2024-02
2023-06,52.9623386,6.61612809283382,1,1,2024-02
2023-06,53.0495004,6.5459547,12,12,2024-02
2023-07,50.9503183,5.7711166,3,22,2024-02
2023-07,51.3832098,5.5715902,1,50,2024-02
2023-07,52.824671,6.1418966,4,4,2024-02
2023-07,52.8252174,6.2158906,5,69,2024-02
2023-07,52.8267818,6.297915941704707,5,20,2024-02
2023-07,52.8333073,6.3669053,1,98,2024-02
2023-07,52.8574791,6.2101824,4,44,2024-02
2023-07,52.8592652,6.2669921,3,39,2024-02
2023-07,52.8853046,6.2459153,7,43,2024-02
2023-07,52.9061348,6.2889409,5,12,2024-02
2023-07,52.9095907,6.1999729,2,77,2024-02
2023-07,52.9524178,6.3441136,1,88,2024-02
2023-08,50.9503183,5.7711166,6,28,2024-02
2023-08,52.2593938,5.7840992,2,5,2024-02
2023-08,52.2858356,5.654938589920705,19,19,2024-02
2023-08,52.2910649,5.7884632,11,38,2024-02
2023-08,52.3182269,5.9759134,4,33,2024-02
2023-08,52.7965731,6.1740658,20,56,2024-02
2023-08,52.8142057,6.6609481,1,1,2024-02
2023-08,52.8252174,6.2158906,3,72,2024-02
2023-08,52.8333073,6.3669053,3,101,2024-02
2023-08,52.8574791,6.2101824,2,46,2024-02
2023-08,52.8768553,6.1880842,1,2,2024-02
2023-08,52.8820781,6.6432482,1,19,2024-02
2023-08,52.8909993,6.1391286,2,2,2024-02
2023-08,52.9095907,6.1999729,2,79,2024-02
2023-08,52.9524178,6.3441136,18,106,2024-02
2023-08,52.993346,6.3346246,5,7,2024-02
2023-08,53.0033704,6.1220155,1,7,2024-02
2023-08,53.148934,6.4933571,1,2,2024-02
2023-09,51.9931917,5.1907825,3,3,2024-02
2023-09,52.0112919,5.3259739,4,4,2024-02
2023-09,52.0522872,5.2834752,20,26,2024-02
2023-09,52.0805478,5.4134327,8,9,2024-02
2023-09,52.2241375,5.1719396,1,1,2024-02
2023-09,52.2593938,5.7840992,15,20,2024-02
2023-09,52.2858356,5.654938589920705,14,33,2024-02
2023-09,52.2910649,5.7884632,20,58,2024-02
2023-09,52.3182269,5.9759134,20,53,2024-02
2023-09,52.3270371,5.963194502074892,9,26,2024-02
2023-09,52.6612281,6.7407359,0,0,2024-02
2023-09,52.7751894,6.2041078,7,7,2024-02
2023-09,52.7965731,6.1740658,13,69,2024-02
2023-09,52.8252174,6.2158906,1,73,2024-02
2023-09,52.8267818,6.297915941704707,2,22,2024-02
2023-09,52.8333073,6.3669053,3,104,2024-02
2023-09,52.8574791,6.2101824,14,60,2024-02
2023-09,52.88459415,5.720320774614152,1,1,2024-02
2023-09,52.8853046,6.2459153,13,56,2024-02
2023-09,52.9053531,6.7016543,1,2,2024-02
2023-09,52.9095907,6.1999729,6,85,2024-02
2023-09,52.9384572,6.1301707,5,18,2024-02
2023-09,52.9524178,6.3441136,1,107,2024-02
2023-09,52.9645683,6.3799002,7,7,2024-02
2023-09,53.0332173,6.3963672,7,13,2024-02
2023-10,50.9503183,5.7711166,8,36,2024-02
2023-10,51.626921,5.8816763,4,4,2024-02
2023-10,52.0112919,5.3259739,3,7,2024-02
2023-10,52.0805478,5.4134327,3,12,2024-02
2023-10,52.1015221,5.7720779,2,6,2024-02
2023-10,52.2185009,5.8732642,2,6,2024-02
2023-10,52.2593938,5.7840992,8,28,2024-02
2023-10,52.2858356,5.654938589920705,3,36,2024-02
2023-10,52.2910649,5.7884632,1,59,2024-02
2023-10,52.3182269,5.9759134,5,58,2024-02
2023-10,52.6721857,6.9910891,4,4,2024-02
2023-10,52.7224507,7.0425992,5,5,2024-02
2023-10,52.725393,6.9852072,1,7,2024-02
2023-10,52.8252174,6.2158906,2,75,2024-02
2023-10,52.8574791,6.2101824,1,61,2024-02
2023-10,52.8820781,6.6432482,1,20,2024-02
2023-10,52.8909993,6.1391286,2,4,2024-02
2023-10,52.8989883,6.2273919,7,7,2024-02
2023-10,52.9384572,6.1301707,8,26,2024-02
2023-10,52.9509174,6.4510463,1,1,2024-02
2023-10,52.9805873,6.2173595,2,48,2024-02
2023-10,52.9892251,6.2908202,13,15,2024-02
2023-10,53.0332173,6.3963672,1,14,2024-02
2023-11,50.9503183,5.7711166,17,53,2024-02
2023-11,51.3322348,6.1212152,1,1,2024-02
2023-11,51.5887845,4.7760237,1,1,2024-02
2023-11,51.995328,6.137023,0,0,2024-02
2023-11,51.9969245,6.2220115,2,2,2024-02
2023-11,52.0112919,5.3259739,1,8,2024-02
2023-11,52.07168255,5.745510631034939,6,6,2024-02
2023-11,52.21485365,5.478146323965094,3,8,2024-02
2023-11,52.2344429,5.7692385,1,1,2024-02
2023-11,52.24773005,5.57827393798401,11,24,2024-02
2023-11,52.2593938,5.7840992,0,28,2024-02
2023-11,52.2858356,5.654938589920705,1,37,2024-02
2023-11,52.4056303,6.0413984003658525,1,1,2024-02
2023-11,52.6721857,6.9910891,1,5,2024-02
2023-11,52.7017754,6.3180238,5,5,2024-02
2023-11,52.7908929,6.2815178,1,6,2024-02
2023-11,52.7965731,6.1740658,22,91,2024-02
2023-11,52.8252174,6.2158906,2,77,2024-02
2023-11,52.8333073,6.3669053,12,116,2024-02
2023-11,52.8369612,6.1671817,9,32,2024-02
2023-11,52.8516104,6.84635,5,14,2024-02
2023-11,52.857337,6.0753721,1,1,2024-02
2023-11,52.8719582,6.1137183,2,2,2024-02
2023-11,52.8735,6.58768,1,27,2024-02
2023-11,52.9108132,6.1529275,1,2,2024-02
2023-11,52.936205,6.6727367,3,74,2024-02
2023-11,52.9384572,6.1301707,29,55,2024-02
2023-11,52.9524178,6.3441136,1,108,2024-02
2023-11,52.9805873,6.2173595,6,54,2024-02
2023-11,53.1442439,6.2647308,1,18,2024-02
2023-12,51.419252,5.2882066,1,1,2024-02
2023-12,51.4618953,5.1371625,1,9,2024-02
2023-12,51.5230234,4.2729507,1,2,2024-02
2023-12,51.544873,4.1439401,2,2,2024-02
2023-12,51.548799,4.0782993,1,1,2024-02
2023-12,51.6083697,4.2715386,3,3,2024-02
2023-12,51.6339484,4.3680313,1,2,2024-02
2023-12,51.6565557,4.4100072,3,3,2024-02
2023-12,52.0805478,5.4134327,2,14,2024-02
2023-12,52.1015221,5.7720779,5,11,2024-02
2023-12,52.1141703,5.852781487264155,1,4,2024-02
2023-12,52.130355,5.4286989,1,1,2024-02
2023-12,52.1316634,5.75085,2,6,2024-02
2023-12,52.1537285,5.4330688,2,2,2024-02
2023-12,52.1871648,5.6071994,1,5,2024-02
2023-12,52.21485365,5.478146323965094,7,15,2024-02
2023-12,52.2331839,5.714073,9,9,2024-02
2023-12,52.24773005,5.57827393798401,1,25,2024-02
2023-12,52.2858356,5.654938589920705,2,39,2024-02
2023-12,52.3772494,6.0889784,1,1,2024-02
2023-12,52.398483,6.106708,11,11,2024-02
2023-12,52.4091474,5.8930152,1,1,2024-02
2023-12,52.41565915,5.841321708557087,16,16,2024-02
2023-12,52.4194984,5.8208683,19,21,2024-02
2023-12,52.4314896,6.072898,3,4,2024-02
2023-12,52.45673635,5.951864370961877,3,3,2024-02
2023-12,52.4767117,6.061913261141655,1,3,2024-02
2023-12,52.7335989,6.1685657,1,1,2024-02
2023-12,52.7943068,6.7306013,5,5,2024-02
2023-12,52.7965731,6.1740658,1,92,2024-02
2023-12,52.824671,6.1418966,2,6,2024-02
2023-12,52.8252174,6.2158906,3,80,2024-02
2023-12,52.8333073,6.3669053,16,132,2024-02
2023-12,52.8369612,6.1671817,2,34,2024-02
2023-12,52.84172825,6.589986756064498,3,4,2024-02
2023-12,52.8431902,6.6588981,5,16,2024-02
2023-12,52.8516104,6.84635,5,19,2024-02
2023-12,52.857337,6.0753721,7,8,2024-02
2023-12,52.8574791,6.2101824,2,63,2024-02
2023-12,52.8610999,6.5124319,3,22,2024-02
2023-12,52.8626885,6.7459407,0,0,2024-02
2023-12,52.8719582,6.1137183,4,6,2024-02
2023-12,52.8853046,6.2459153,4,60,2024-02
2023-12,52.88651,6.0879439,6,6,2024-02
2023-12,52.9057371,6.757250689703069,39,39,2024-02
2023-12,52.91299375,6.366868725936132,4,7,2024-02
2023-12,52.936205,6.6727367,28,102,2024-02
2023-12,52.9384572,6.1301707,8,63,2024-02
2023-12,52.9524178,6.3441136,4,112,2024-02
2023-12,52.9637274,6.2793695,20,57,2024-02
2023-12,52.9805873,6.2173595,51,105,2024-02
2023-12,53.0033704,6.1220155,2,9,2024-02
2024-01,50.9503183,5.7711166,6,59,2024-02
2024-01,51.8382457,6.3921648,6,6,2024-02
2024-01,51.9571754,6.2137189,9,9,2024-02
2024-01,51.9969245,6.2220115,2,4,2024-02
2024-01,52.0056717,5.7923944,1,34,2024-02
2024-01,52.0102642,5.4332757,3,3,2024-02
2024-01,52.057368,5.4034953,2,2,2024-02
2024-01,52.07168255,5.745510631034939,0,6,2024-02
2024-01,52.0795901,5.4904134,4,4,2024-02
2024-01,52.0864617,5.6190737,9,18,2024-02
2024-01,52.1015221,5.7720779,21,32,2024-02
2024-01,52.1197382,5.5064387,7,7,2024-02
2024-01,52.1316634,5.75085,9,15,2024-02
2024-01,52.1513512,5.6631504,4,4,2024-02
2024-01,52.1789369,5.5038312,1,1,2024-02
2024-01,52.21485365,5.478146323965094,10,25,2024-02
2024-01,52.24773005,5.57827393798401,5,30,2024-02
2024-01,52.2593938,5.7840992,3,31,2024-02
2024-01,52.4091474,5.8930152,2,3,2024-02
2024-01,52.4194984,5.8208683,13,34,2024-02
2024-01,52.45673635,5.951864370961877,1,4,2024-02
2024-01,52.7335989,6.1685657,2,3,2024-02
2024-01,52.772368,6.8031287,4,7,2024-02
2024-01,52.7920296,6.5401445,4,6,2024-02
2024-01,52.7965731,6.1740658,8,100,2024-02
2024-01,52.8252174,6.2158906,2,82,2024-02
2024-01,52.8333073,6.3669053,6,138,2024-02
2024-01,52.8369612,6.1671817,20,54,2024-02
2024-01,52.8516104,6.84635,8,27,2024-02
2024-01,52.8546576,6.3182659,10,13,2024-02
2024-01,52.857337,6.0753721,4,12,2024-02
2024-01,52.8592652,6.2669921,2,41,2024-02
2024-01,52.8719582,6.1137183,2,8,2024-02
2024-01,52.8766648,6.784304473347159,17,18,2024-02
2024-01,52.8768553,6.1880842,9,11,2024-02
2024-01,52.8853046,6.2459153,1,61,2024-02
2024-01,52.88651,6.0879439,10,16,2024-02
2024-01,52.9057371,6.757250689703069,9,48,2024-02
2024-01,52.93331795,6.598514489095756,1,29,2024-02
2024-01,52.936205,6.6727367,6,108,2024-02
2024-01,52.9524178,6.3441136,1,113,2024-02
2024-01,52.9588643,6.1904235,7,30,2024-02
2024-01,52.9645683,6.3799002,5,12,2024-02
2024-01,52.9805873,6.2173595,17,122,2024-02
2024-01,52.9892251,6.2908202,11,26,2024-02
2024-01,52.9978563,6.1700503,7,7,2024-02
2024-01,53.0033704,6.1220155,8,17,2024-02
2024-01,53.0446319,6.458122,10,10,2024-02
2024-02,49.8957909,9.6264933,5,5,2024-02
2024-02,50.9503183,5.7711166,8,67,2024-02
2024-02,51.8895744,6.4913731,1,1,2024-02
2024-02,51.9187914,5.8452555,4,4,2024-02
2024-02,52.0056717,5.7923944,22,56,2024-02
2024-02,52.0333163,5.3455956,3,3,2024-02
2024-02,52.073995,5.5393463,0,0,2024-02
2024-02,52.0864617,5.6190737,12,30,2024-02
2024-02,52.1015221,5.7720779,8,40,2024-02
2024-02,52.1118306,5.7157689,1,4,2024-02
2024-02,52.1316634,5.75085,1,16,2024-02
2024-02,52.1513512,5.6631504,7,11,2024-02
2024-02,52.1862447,5.6920842,2,2,2024-02
2024-02,52.21485365,5.478146323965094,7,32,2024-02
2024-02,52.2331839,5.714073,5,14,2024-02
2024-02,52.24773005,5.57827393798401,11,41,2024-02
2024-02,52.2593938,5.7840992,3,34,2024-02
2024-02,52.2858356,5.654938589920705,24,63,2024-02
2024-02,52.2901716,5.9686728,2,3,2024-02
2024-02,52.2910649,5.7884632,9,68,2024-02
2024-02,52.3182269,5.9759134,8,66,2024-02
2024-02,52.3372909,5.795636429005031,9,9,2024-02
2024-02,52.398483,6.106708,1,12,2024-02
2024-02,52.4091474,5.8930152,3,6,2024-02
2024-02,52.41565915,5.841321708557087,9,25,2024-02
2024-02,52.4194984,5.8208683,14,48,2024-02
2024-02,52.857337,6.0753721,2,14,2024-02
2024-02,52.8592652,6.2669921,2,43,2024-02
2024-02,52.8719582,6.1137183,5,13,2024-02
2024-02,52.8909993,6.1391286,2,6,2024-02
2024-02,52.9057371,6.757250689703069,15,63,2024-02
2024-02,52.936205,6.6727367,3,111,2024-02
2024-02,52.9384572,6.1301707,11,74,2024-02
2024-02,52.95081775,6.71187646605885,7,7,2024-02
2024-02,52.9524178,6.3441136,11,124,2024-02
2024-02,52.9638473,6.0848079,10,12,2024-02
2024-02,52.9805873,6.2173595,10,132,2024-02
2024-02,52.9892251,6.2908202,6,32,2024-02
2024-02,52.993346,6.3346246,9,16,2024-02
2024-02,53.0033704,6.1220155,6,23,2024-02
2024-02,53.0366149,6.3063466,2,2,2024-02
2024-02,53.065367,6.3310325,12,12,2024-02
2024-02,53.1464087,6.5665071,1,1,2024-02
2015-03,40.7127281,-74.0060152,1,1,2024-03
2015-03,52.8492168,6.6103067,3,3,2024-03
2015-03,53.2963932,7.0465238,1,1,2024-03
2015-03,53.3577829,6.8713839,3,3,2024-03
2017-09,53.1983282,7.083378,3,3,2024-03
2017-10,52.4589958,6.1736547,4,4,2024-03
2017-11,52.457312,6.5696271,4,4,2024-03
2017-11,52.527161,6.6173647,1,1,2024-03
2017-12,51.388689,5.9178418,2,2,2024-03
2017-12,52.3203863,6.3513751,1,1,2024-03
2017-12,52.396489,6.3672089,6,6,2024-03
2017-12,52.6134275,6.2634786,3,3,2024-03
2018-02,52.2391743,5.3734101,1,1,2024-03
2018-03,51.2501987,5.9009266,2,2,2024-03
2018-03,51.3702109,6.1688954,9,9,2024-03
2018-03,51.4610426,6.1617184,4,4,2024-03
2018-03,51.7555148,8.041135,2,2,2024-03
2018-03,52.5559484,5.9033303,5,5,2024-03
2018-03,52.5831257,6.286441,2,2,2024-03
2018-03,52.6156731,6.1861398,1,1,2024-03
2018-03,52.62233,6.49682,1,1,2024-03
2018-03,52.6368387,6.208129727382328,3,3,2024-03
2018-03,52.6685225,6.5008322,1,1,2024-03
2018-03,52.7274317,6.6768343,2,2,2024-03
2018-03,52.7755373,6.7475163,10,10,2024-03
2018-03,52.9459295,7.1505197,1,1,2024-03
2018-03,53.1110132,6.4331278,5,5,2024-03
2018-03,53.2607348,6.5918683,5,5,2024-03
2018-04,52.087683,6.4493595,3,3,2024-03
2018-04,52.2347139,6.4949852,3,3,2024-03
2018-04,52.9095907,6.1999729,2,2,2024-03
2018-05,52.8735,6.58768,2,2,2024-03
