Datum waarneming,Leefgebied of gemeente,Provincie,Type waarneming,Classificering,latitude,longitude
14-01-24,Noordenveld,Drenthe,Wolf gezien,C1,53.0945705,6.4209724500257455
14-01-24,Noordenveld,Drenthe,Wolf gezien,C1,53.0945705,6.4209724500257455
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
13-01-24,Rheden,Gelderland,Wolf gezien,C1,52.03136695,6.060504296329905
13-01-24,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
13-01-24,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
13-01-24,Midden-Drenthe,Drenthe,Wolvenkeutel,C2,52.87061935,6.568055858657804
12-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
12-01-24,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
11-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
11-01-24,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
11-01-24,Utrechtse Heuvelrug,Utrecht,Wolf gezien,C1,52.028653649999995,5.394884269227865
10-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
10-01-24,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
10-01-24,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
9-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
9-01-24,Ede,Gelderland,Wolf gezien,C1,52.07168255,5.745510631034939
9-01-24,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
8-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
8-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
8-01-24,Ooststellingwerf,Fryslân,Wolf gezien,C1,52.99085895,6.304963752820772
8-01-24,Doesburg,Gelderland,Wolf gezien,C1,52.0139605,6.1393699
8-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
8-01-24,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
7-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
7-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
7-01-24,Ooststellingwerf,Fryslân,Wolf gezien,C1,52.99085895,6.304963752820772
7-01-24,Arnhem,Gelderland,Wolf gezien,C1,51.984257,5.9108573
7-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
7-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
7-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
7-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
6-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
6-01-24,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
5-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
5-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
5-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
5-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
5-01-24,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
4-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
4-01-24,Montferland,Gelderland,Wolf gezien,C1,51.92400575,6.205514601615217
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
3-01-24,Leusden,Utrecht,Wolvenkeutel,C1,52.130355,5.4286989
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
2-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
1-01-24,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
31-12-23,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
30-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
30-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
29-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
29-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
29-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
29-12-23,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
28-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
28-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
28-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
28-12-23,Leusden,Utrecht,Wolvenkeutel,C2,52.130355,5.4286989
28-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
28-12-23,Leusden,Utrecht,Wolvenkeutel,C1,52.130355,5.4286989
28-12-23,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
27-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
27-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
26-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
26-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
26-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
26-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
26-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
26-12-23,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
26-12-23,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolvenkeutel,C2,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
25-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
25-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
25-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
25-12-23,Heerde,Gelderland,Wolf gezien,C1,52.4056303,6.0413984003658525
25-12-23,De Wolden,Drenthe,Wolf gezien,C1,52.705585049999996,6.338952403673677
25-12-23,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
24-12-23,De Wolden,Drenthe,Wolf gezien,C1,52.705585049999996,6.338952403673677
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
23-12-23,Westerveld,Drenthe,Wolf gezien,C1,52.828469850000005,6.311221629926694
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
22-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
21-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
20-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
19-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
19-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
18-12-23,Veluwe,Gelderland,Overig,C1,52.2181217,5.817093715564447
18-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
18-12-23,Ede,Gelderland,Wolvenkeutel,C1,52.07168255,5.745510631034939
17-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
17-12-23,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
17-12-23,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
17-12-23,Midden-Drenthe,Drenthe,Wolvenkeutel,C1,52.87061935,6.568055858657804
16-12-23,Veluwe,Gelderland,Wolvenkeutel,C1,52.2181217,5.817093715564447
16-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
16-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
16-12-23,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
16-12-23,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
15-12-23,Leusden,Utrecht,Wolf gezien,C1,52.130355,5.4286989
15-12-23,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
15-12-23,Westerveld,Drenthe,Wolvenkeutel,C2,52.828469850000005,6.311221629926694
15-12-23,Midden-Drenthe,Drenthe,Wolf gezien,C1,52.87061935,6.568055858657804
14-12-23,Veluwe,Gelderland,Wolf gezien,C1,52.2181217,5.817093715564447
